"lagoslakeid","lake_maxdepth_m","maxdepth_true_true","maxdepth_true_false","maxdepth_false_true","maxdepth_false_false","inlake_slope","slope_mean","dist_deepest","dist_viscenter","reservoir_class","shape_class","lake_perimeter_m","lake_islandarea_ha","lake_elevation_m","lake_waterarea_ha","lake_shorelinedevfactor","ws_lake_arearatio","hu4_zoneid"
"77761",2.13359999656677,2.51946048974036,2.91442970464639,2.09359252384563,2.42179953437178,0.0353579710697292,0.0303735000610675,71.2557992870053,126.981603348656,"NL","convex",1026.9,0,388.2,7.547,1.054,8.496,"hu4_1"
"77767",5,5.98583221021835,4.20453887984188,23.8098151420055,16.7243734823563,0.0307794156889966,0.127217026689341,194.475173625802,195.162910124568,"NL","convex",4075,0,97.6,46.213,1.691,13.498,"hu4_2"
"77786",2.13359999656677,2.37805763691622,1.72423795577325,1.06582692085957,0.772790029435165,0.0839325795360846,0.0389458811026796,28.3329506856612,49.1004774922214,"Res","convex",2855.6,0,8.2,7.023,3.04,184.313,"hu4_3"
"78124",6.09570252971655,21.8120246871819,15.9152603342124,7.45597357995234,5.44029095289284,0.31094400369329,0.110417333455574,70.1477578860049,87.6621372568524,"NL","convex",984.9,0,272.5,5.547,1.18,57.987,"hu4_39"
"78350",4.57177686691284,7.00476461285485,5.56485392411367,22.3284132690074,17.7385486974454,0.0274911399828007,0.0909979030361705,254.800805540885,278.000065305858,"NL","convex",2957.6,0,478.6,42.589,1.278,10.158,"hu4_25"
"78399",15.5147123336792,16.6172205914898,15.493777513563,13.9261037704166,12.9845994558276,0.123945148023473,0.107901784558474,134.069149591421,180.567659984028,"NL","convex",1642.5,0,296.4,15.828,1.165,1.739,"hu4_25"
"78680",3.96206331253052,5.0593853178342,4.89192912781441,8.43508934529667,8.15590366650268,0.013843493576517,0.0238153231966159,365.470268748962,467.973638995568,"NL","concave",4009,0.644,363.8,100.019,1.131,5.7,"hu4_54"
"78874",2.13359999656677,1.79870325244485,1.69015776934842,0.108526509964303,0.101977312681853,0.0343548643947914,0.00195156653783638,52.3565813497303,85.1619139807717,"NL","convex",843.8,0,269.9,4.045,1.183,6.2,"hu4_1"
"78878",2.13359999656677,3.22193698366326,2.65473252706064,28.61024429631,23.5735666233326,0.00918703353738749,0.0846995858214196,350.704824419252,386.914150087709,"NL","convex",5957.6,0,244.9,90.786,1.764,30.806,"hu4_1"
"78887",4,7.4796458931925,5.72744443644589,3.99854324187966,3.06183401883174,0.0199533938598996,0.0108960060595031,374.855823811726,384.492719891242,"NL","concave",4666.8,0,107.4,106.547,1.275,18.349,"hu4_2"
"78956",9.14355379457482,49.5772835486943,55.1201454769866,10.1179957500708,11.2492124973257,0.546281627881577,0.115827794634904,90.7540744889222,150.231721311669,"NL","concave",2410.3,0,33,17.235,1.638,11.354,"hu4_10"
"79167",6.09570252971655,20.9488528471854,13.5184421402647,4.71734093760501,3.04413329866333,0.17035494288825,0.0397194173265596,122.971793433241,123.115664972549,"NL","convex",1435.1,0,212,10.156,1.27,26.034,"hu4_37"
"79876",15.2399997711182,14.7855558788696,12.6331981790254,32.9840795407342,28.1825328046233,0.0910382027316375,0.211165364210503,162.41045446003,197.888606809969,"NL","convex",3626.5,0,359.5,35.451,1.718,19.479,"hu4_1"
"79901",7.31519985198975,13.5475453700585,18.3418979466353,1.63065331689871,2.20772663297375,0.210344941464096,0.0261446927046224,64.4063283659759,132.988197424069,"NL","convex",1246.9,0,114.1,8.44,1.211,26.304,"hu4_2"
"79915",3.35279989242554,5.1534763198864,6.77312186634397,12.6544618746325,16.6315331845317,0.0219521954045045,0.0558960036351351,234.759040037924,411.548943511499,"NL","convex",3652.2,0,6.3,77.734,1.169,20.265,"hu4_3"
"80905",3.35279989242554,4.42204938554796,4.47500133567885,9.12752217573418,9.23681993723084,0.0154817899193026,0.0330529599705787,285.629078329927,387.020118667332,"NL","concave",4134.8,0,215,92.047,1.216,12.365,"hu4_2"
"80907",6.70559978485107,7.40693144213601,5.68027718647479,13.801950430169,10.5845321736549,0.0814270277283513,0.157710182542477,90.9640404270468,111.039626769813,"NL","convex",1098.1,0,332.1,6.504,1.215,6.133,"hu4_2"
"80932",4.26719999313354,6.42914030141071,20.6864467456773,11.8494369083886,38.1268309726976,0.0792779609579765,0.151867387593389,81.0961864271289,351.638555171516,"NL","convex",3879.3,0,41,62.707,1.382,10.714,"hu4_3"
"80978",6.09570252971655,29.7078021602533,23.2723156512974,5.829804409699,4.5669163836482,0.311514841919189,0.0634177141422849,95.3656075493184,117.266531761941,"NL","convex",1240.5,0,25.9,9.11,1.159,33.937,"hu4_10"
"80980",4.57177689728741,12.2668476836146,64.2352439662258,2.83486760638596,14.8447602028507,0.391170122248746,0.0938793080900289,31.3593676661585,229.911528560816,"Res","concave",7951.5,0.067,110.6,70.173,2.678,5.159,"hu4_10"
"81201",3.04785126485827,11.8435161378475,17.4585247564954,2.93172404786385,4.32165382924419,0.266444529152648,0.0684385313526583,44.4502132414296,105.709729174303,"NL","convex",1325.4,0,472.8,6.206,1.501,131.645,"hu4_32"
"81991",4,6.45673772346696,4.40533384518092,0.0288813753208133,0.0197053226637545,0.0575903895632406,6.23284002978749e-05,112.11484715478,119.515915892562,"NL","convex",1768.6,0,136,10.669,1.527,42.648,"hu4_3"
"82005",12.8016004562378,13.0055365528605,11.7050780438795,2.27594429202776,2.04836651324836,0.146109867497408,0.0264056501308297,89.0120344068563,124.068259917623,"NL","convex",1818.8,0,94.9,12.675,1.441,13.391,"hu4_3"
"82515",5.48598909378052,5.51805998693721,4.58220898495407,22.2493467448741,18.4759058083942,0.0227816205933991,0.0953970554852397,242.215428191972,276.379945232313,"NL","concave",2367.3,0,383.8,38.334,1.079,3.616,"hu4_25"
"83813",4.26699177080158,21.0732212477585,33.3046764193843,5.0609237060439,7.99841772794521,0.64416175884764,0.160802834751522,32.7141761495699,88.3148837946921,"Res","concave",1736.4,0,214.8,9.416,1.596,30.909,"hu4_57"
"84653",15.7463750839233,16.2407770575675,11.7844114777896,15.4274922529505,11.1942868333672,0.0609747718601765,0.0600771049930382,266.352403823827,266.476406883702,"NL","convex",2297.3,0.491,415.7,33.365,1.122,3.322,"hu4_25"
"84712",5.69539785385132,7.35463364678669,6.84202670053742,2.25032032955819,2.09347637408511,0.0510971714295744,0.0160660154275179,143.934261741344,191.764867003581,"NL","convex",2333.3,0,435.1,17.515,1.573,28.206,"hu4_25"
"85106",2,3.66749502755309,2.5394128315293,4.2515505818358,2.94381915184571,0.0211059462991634,0.0252588845654189,173.765960339739,174.668105491197,"NL","convex",1454.4,0,460.7,12.789,1.147,2.026,"hu4_2"
"85112",7.01039981842041,6.46611287128389,5.13282745390637,9.37594587330078,7.44266506675792,0.073528098149718,0.110757798590197,87.9407061245836,111.100775613462,"NL","convex",1289.6,0,493.2,9.043,1.21,18.752,"hu4_4"
"85116",4,4.8294232906776,3.30828222324656,5.96904559931272,4.08895353697267,0.0575478494463695,0.0738218822578182,83.9201349335961,95.5955989331732,"NL","convex",1134.8,0,490.6,6.395,1.266,37.362,"hu4_4"
"85127",3.35279989242554,2.06239733624924,2.82679405945714,10.0942289265551,13.8355038880528,0.0254684984739497,0.129529909206164,80.9783638544202,162.93164340625,"Res","convex",5381.6,0.272,156.6,33.195,2.635,49.025,"hu4_8"
"85175",7.61962816214569,26.56397464073,58.5930734873794,19.641626067703,43.3242108969625,0.281846738103607,0.216690800749312,94.2497146479838,284.879495328326,"Res","convex",8588,0.681,106.3,86.31,2.608,7.542,"hu4_10"
"86156",4.26719999313354,3.20496776350933,2.50808183712301,22.3742423900553,17.5092029307777,0.0207004680643927,0.150198484299648,154.82585966364,175.729315146571,"NL","convex",2279.5,0,386.3,19.24,1.466,11.147,"hu4_2"
"86158",5.18160009384155,5.35665691414022,4.17649044635454,18.3177115145765,14.2819949767096,0.0457136814928616,0.162490975663421,117.178418784247,138.227147332752,"NL","convex",1431.4,0,96,11.445,1.194,40.49,"hu4_2"
"86224",1.21914050594331,3.12933623561176,1.42314629490701,1.23494437337468,0.561622777822358,0.0788717179397289,0.0321887572658148,39.6762783587786,45.955039890037,"Res","concave",2637.6,0.151,602.8,7.885,2.65,45.436,"hu4_7"
"87213",11,16.5692665858801,16.6136956259298,33.5749705080846,33.6649988567529,0.126380885001728,0.26632603545366,131.105796463235,188.687901004866,"NL","convex",2203.1,0,392.4,24.988,1.243,13.39,"hu4_1"
"87220",10,10.5486809232218,7.458636883655,3.63528092255504,2.57039155594586,0.195761585581748,0.0700080408995994,53.8853467695108,71.1968702635884,"NL","convex",1679.6,0,120.2,7.634,1.715,297.006,"hu4_1"
"87262",4.57177689728741,19.1603144919846,14.1079563477614,2.55817701574572,1.88361468091168,0.10412764908815,0.0142635805988271,184.00794274885,193.759453884843,"NL","convex",1730.2,0,81.8,17.54,1.165,3.987,"hu4_9"
"87272",10.667479427004,102.292173584194,87.814500853234,45.1037566536527,38.7201067136017,0.331028593440372,0.151705886558579,309.013105245905,357.103079784808,"NL","convex",4478.1,0.672,134.3,73.729,1.471,3.386,"hu4_9"
"88178",1.52392563242914,8.39979805101835,7.39888128926823,13.9371471015364,12.2764019193098,0.0207871746651973,0.0356910267873344,404.085605009209,471.196739410466,"NL","concave",4774.2,0,424.5,103.799,1.322,12.947,"hu4_61"
"88282",5,7.2874596003273,4.77192722274665,0.132841038192874,0.086986110553811,0.0559926749434879,0.000856509087739799,130.150231395131,130.502618910522,"NL","convex",957.9,0,97.8,6.589,1.053,46.15,"hu4_2"
"88297",4,6.2541668163215,3.65492853767311,0.814202504945072,0.47581909120214,0.0723827369683695,0.00960160658621685,86.4041217321542,86.7947572487363,"NL","concave",1105.7,0,80.4,6.254,1.247,62.734,"hu4_4"
"88301",21,38.0177846185322,27.323384417574,5.42907480303834,3.90187643398008,0.305869306817512,0.0452543037001863,124.294212499113,135.670247290462,"NL","convex",2158,0.017,141.9,13.091,1.682,16.03,"hu4_3"
"88360",19.8110332215788,114.365350659304,157.807992091658,48.291764039491,66.6357972384378,0.555813470033213,0.24406019852319,205.762106939348,380.567984415818,"Res","convex",6424.7,0,11.2,128.161,1.601,3.402,"hu4_10"
"89369",3.04785126485827,14.2094248818399,9.98286723068849,2.01906898015276,1.41850199611011,0.0856097151977337,0.01245478323191,165.979116377391,170.001064359579,"Res","convex",9447.8,0,40.8,49.268,3.797,52.491,"hu4_8"
"89391",1.82871075891496,7.79059380344301,4.93599926181699,5.76221619860709,3.65085070796331,0.0693245583995278,0.0531598218800222,112.378556507272,112.854654827893,"NL","convex",2442.8,0,205.5,13.85,1.852,24.697,"hu4_7"
"90386",2,4.68272482786041,3.35590376719839,4.65628491262022,3.33695543809072,0.0253668216166128,0.026046212863857,184.600376769066,189.742108840314,"NL","convex",1890.6,0,429.3,19.079,1.221,14.268,"hu4_4"
"90388",4.26719999313354,4.04034940829634,2.91112610065795,4.04980021414023,2.91793553340352,0.0349939062673046,0.0363000655419738,115.458656642494,127.942016915511,"NL","convex",1498,0,513.5,11.835,1.228,37.257,"hu4_6"
"91385",17.6784000396729,22.0413976762825,22.2294920014162,13.6601730134926,13.776744614891,0.0963177847597435,0.0619210031925,228.840371809452,313.703791437666,"NL","convex",4885.8,0,458,90.038,1.452,12.12,"hu4_4"
"92380",3.65759992599487,2.43613749052659,1.75212741469924,2.85308671880245,2.05200711206472,0.0289634522750616,0.0350978055479831,84.1107429939967,99.379861160937,"NL","convex",793.5,0,317.7,4.178,1.095,5.382,"hu4_2"
"92381",6.09600019454956,4.51801715605079,6.13222621527318,6.57225295874026,8.9204047915175,0.0830194778203648,0.125484502830734,54.4211704851571,116.206842070327,"NL","convex",1596.7,0,531.2,10.441,1.394,5.358,"hu4_2"
"92965",13.7055854797363,12.5652259880063,14.4583777690697,2.42748800101634,2.79322780044539,0.0734540014560094,0.0145634401588568,171.062511761615,270.967808055357,"Res","convex",17228.3,0,329.7,273.32,2.94,8.553,"hu4_25"
"93457",3,5.87123059582603,4.55988812459566,4.23341285648037,3.28787784702221,0.0143187155868844,0.01053957749487,410.038914468274,424.029521311167,"NL","concave",7376.4,0,197,183.403,1.537,114.636,"hu4_1"
"94459",14.6303997039795,10.7316643579158,11.7800828271963,16.7763086144986,18.4152521381857,0.162945514583583,0.264904791764679,65.8604465752938,114.230596560093,"NL","convex",1546.5,0,136.1,10.099,1.373,13.818,"hu4_4"
"94473",3.35279989242554,4.13397508721731,4.29595121351137,12.8854291243913,13.3903020012645,0.0200813860339568,0.0649390609637103,205.861043666355,292.477396941205,"NL","concave",3777.4,0,123,55.655,1.428,4.706,"hu4_3"
"94474",3.04800009727478,4.95492421805934,5.76376724549337,13.8176537515178,16.0732508909611,0.0899023995355947,0.260724141308304,55.1144824126475,103.93186431738,"Res","convex",6065.1,0.399,50.7,29.982,3.125,24.62,"hu4_3"
"95482",5.79120016098022,7.11852117115972,6.32781632057415,9.3495944895658,8.3110684339211,0.0437427661230358,0.0595891757456688,162.735963042149,205.303314636909,"NL","convex",4312.9,0.116,50.3,45.541,1.803,23.786,"hu4_3"
"95519",2.74306613837245,15.8214659770168,10.4084443268622,4.89076513269491,3.2174803948864,0.11870908286348,0.0379859514957797,133.279321138485,133.59370685094,"Res","convex",3077.5,0.762,255.8,18.991,1.992,97.026,"hu4_7"
"95549",6.7052727826882,34.9572638083249,26.7675754501459,26.1780700189062,20.045146216604,0.108392695709227,0.08427453447569,322.505714795588,334.037360736167,"NL","convex",9268.9,0,235,116.547,2.422,5.676,"hu4_11"
"96495",5,6.64501794263202,5.66394428798935,2.72934814254246,2.32638586612523,0.0411832042847527,0.0173993091233483,161.352620759823,196.330996516627,"Res","convex",4095.9,0,346.4,45.641,1.71,40.387,"hu4_1"
"96560",10.667479427004,61.5661370019937,80.7098523027944,11.7883643669243,15.4539036112526,0.415807778430196,0.0826570129701294,148.063937703198,267.529475703395,"NL","convex",4770.9,0,10.5,64.35,1.678,43.03,"hu4_10"
"96773",15.2392563242914,70.2133283479967,62.5754125640056,15.4255032514361,13.7474928575091,0.441761977981931,0.100804000260718,158.939274649093,201.515041353841,"NL","convex",3242.9,0,235,43.516,1.387,4.359,"hu4_30"
"97132",2.75521469116211,2.53074435433496,1.92441319111955,7.22413276456087,5.49333098884781,0.0127935451254843,0.0378029764184109,197.814157804767,212.553524372093,"NL","concave",2009,0,461.2,25.344,1.126,5.194,"hu4_53"
"97516",11,17.4596146887291,13.7853550455631,25.7301193600687,20.3153870842429,0.0617105418893918,0.0944444812915717,282.927586667821,304.383386870914,"NL","convex",4867.6,0,298.5,96.321,1.399,11.593,"hu4_2"
"97518",7.01039981842041,8.37892709911987,5.60678326019205,11.1824567251268,7.48277320384479,0.0820696485398359,0.113789455254442,102.095320842672,109.225180323153,"NL","convex",1084.7,0,511,6.643,1.187,12.046,"hu4_2"
"97524",15.8495998382568,21.1400606742614,24.8107878943033,60.6770435881231,71.2129109615676,0.0796176580628443,0.237633122585304,265.519750123459,415.430931664282,"NL","convex",4219.8,0,395.5,78.427,1.344,11.76,"hu4_2"
"98538",5.18160009384155,9.00154465865029,7.86704984350896,14.6569033806367,12.8096447687072,0.0473979170967172,0.0801171890204355,189.914350883443,232.133750174558,"NL","convex",2513.4,0,230.6,36.105,1.18,11.239,"hu4_1"
"99104",24.3828105926514,31.5185603396772,23.1613955394638,44.9059300624105,32.9990963113146,0.116135148737556,0.172003406403982,271.395530830234,274.238741215231,"NL","convex",2726.5,0.089,391.2,35.757,1.286,3.103,"hu4_25"
"99572",4.57200002670288,3.59617125102239,6.2610219586233,9.01415566046406,15.6938651107254,0.00913036130329463,0.0236134636428,393.86954486946,886.257629300867,"Res","convex",13749.7,0,288.8,636.553,1.537,7.163,"hu4_2"
"99584",6.4008002281189,7.50466260006671,9.29677417893055,13.11594937224,16.2480348490174,0.114393607017406,0.207871961356297,65.6038636750462,125.526337412897,"Res","convex",1945.1,0,168.6,12.69,1.54,12.167,"hu4_4"
"99880",3.04785126485827,14.7770634270472,9.94434794159594,8.26802334163718,5.56403518902041,0.0973854348352498,0.0565046416731762,151.737921097195,151.757919172385,"NL","convex",1342.3,0,202.9,11.551,1.114,6.555,"hu4_31"
"100189",3.50534415245056,2.28216564434508,1.7492565298874,21.2988131042585,16.3253215180914,0.0100123451711179,0.0970464042402229,227.935174561133,243.122064940883,"NL","concave",2208.5,0,437.3,32.784,1.088,2.2,"hu4_53"
"100191",14.6222372055054,16.6684611287831,18.5461011461611,23.4242998059068,26.0629598690533,0.065186013700604,0.0951354710483134,255.706096791568,381.307815796073,"NL","convex",4151.9,0,369.9,88.186,1.247,11.781,"hu4_53"
"100544",3.04800009727478,4.86511358457919,6.70480311137509,13.0260889978224,17.951762178478,0.0108695057452821,0.0300833059156991,447.592898756311,799.556841012518,"NL","concave",8134,3.119,304.9,307.524,1.308,5.167,"hu4_2"
"100553",4,7.93706932907595,6.58011482301735,12.2780389665449,10.1789341697425,0.0349847826498751,0.0561194956542514,226.872049156615,259.954837948208,"NL","convex",9770.8,0.385,203.4,109.252,2.637,9.277,"hu4_2"
"100561",7.31519985198975,6.63438140133212,6.10180359709277,14.831200841458,13.6406198512257,0.0303514427058988,0.0704114263034624,218.585372221622,276.256762738775,"NL","convex",2617.7,0,130.3,43.643,1.118,3.345,"hu4_4"
"101167",20.9061450958252,24.5130013344246,18.7310705979664,0.356991631669378,0.272787300276108,0.12990844263535,0.00176325884590613,188.694443849443,204.708019544774,"NL","convex",1719.3,0,300,21.613,1.043,8.059,"hu4_25"
"101570",2.43840003013611,3.72094289114229,4.09925727906052,0.0095688843405216,0.01054176856053,0.0768845487745969,8.88178419700125e-16,48.3964977417116,90.3470108999955,"NL","concave",838.1,0,442.1,4.543,1.109,21.947,"hu4_1"
"101575",10.0584001541138,12.8908713906721,17.3348170412352,3.48761849074724,4.68992565471406,0.0780016388345203,0.0217579318970662,165.264109617234,302.935103930445,"NL","convex",4008.4,0,223.8,60.182,1.458,5.663,"hu4_2"
"101577",2.13359999656677,2.07659697812958,1.74777008665613,2.39203626452476,2.0132599023132,0.0248876735967509,0.0296312202467589,83.4387742211743,111.627633400672,"NL","convex",2465.8,0,195.8,17.996,1.64,7.322,"hu4_2"
"102222",1.67628681659698,1.44678336031618,1.17205703375918,15.3329476805963,12.4214099154258,0.00566797784517891,0.0623122960665811,255.255648457905,283.489974877273,"NL","concave",4217.4,0,368.5,81.211,1.32,3.496,"hu4_53"
"102593",14.6303997039795,16.317825312241,17.5887038429468,7.97797204812902,8.59931914558402,0.179537041808854,0.0911507525380434,90.8883489882489,146.539721774428,"NL","convex",2065.5,0,300.7,17.093,1.409,16.017,"hu4_2"
"103670",6.09570252971655,34.1368868102924,26.4792995060055,20.8800203328575,16.1962136488239,0.086873456697346,0.0550973128082434,392.949562594478,406.846487532241,"NL","convex",3587.1,0,85.3,70.144,1.208,2.821,"hu4_9"
"104195",13.7153310775757,12.4796476020935,9.09737265349949,31.9289561338121,23.2754659144221,0.0645058023816364,0.171559938721981,193.465504517873,200.737578141933,"NL","convex",1891.7,0,361.8,19.589,1.206,12.357,"hu4_25"
